Twitter Account,raw_scores achievement_driven,raw_scores adjustment,raw_scores agreeable,raw_scores body_focus,raw_scores cold,raw_scores conscientious,raw_scores depression, raw_scores extraversion,raw_scores family_oriented,raw_scores food_focus,raw_scores friend_focus,raw_scores happiness,raw_scores health_oriented,raw_scores impulsive,raw_scores independent,raw_scores insecure,raw_scores leisure_oriented,raw_scores money_oriented,raw_scores netspeak_focus,raw_scores neuroticism,raw_scores openness,raw_scores persuasive,raw_scores power_driven,raw_scores religion_oriented,raw_scores reward_bias,raw_scores sexual_focus,raw_scores social_skills,raw_scores thinking_style,raw_scores type_a,raw_scores work_oriented,raw_scores workhorse,percentiles achievement_driven,percentiles adjustment,percentiles agreeable,percentiles body_focus,percentiles cold,percentiles conscientious,percentiles depression,percentiles extraversion,percentiles family_oriented,percentiles food_focus,percentiles friend_focus,percentiles happiness,percentiles health_oriented,percentiles impulsive,percentiles independent,percentiles insecure,percentiles leisure_oriented,percentiles money_oriented,percentiles netspeak_focus,percentiles neuroticism,percentiles openness,percentiles persuasive,percentiles power_driven,percentiles religion_oriented,percentiles reward_bias,percentiles sexual_focus,percentiles social_skills,percentiles thinking_style,percentiles type_a,percentiles work_oriented,percentiles workhorse
bgurley,6.157847557056885,-0.0064936005948780795,1.9199558610232148,0.20818876,-1.04076419201638,1.5466121443399308,-0.3515503184029929,4.174809343621147,2.303275868580422,0.0,0.13879249999999999,6.215321274857586,0.34698127,-0.36290265167019653,-3.9510637825749106,0.12437823191772246,2.2900764000000002,2.5,0.41637749999999996,5.634990373133603,1.8746745911615268,-0.625786068289848,9.345416512956579,0.20818876,1.7349062399999997,0.06939624999999999,1.6754193559700592,0.6361201769091996,6.98475408524733,2.5,-1.4185814190641326,88.97795795124503,97.00685458809367,83.6341306450529,52.68942332285837,49.92988732995866,73.49881398611973,20.18654491048352,86.5333808402109,25.67724137180435,36.90316610452883,47.229888535559255,67.07275413163143,50.452859839467486,11.372597148040562,70.21476862059896,35.05038366502083,95.09851821909479,99,36.944040410571,36.02587805165674,52.87317901697018,58.554369797232496,99,67.70995128615154,64.94199775533107,71.91980598216436,57.08686980460153,94.47585092285482,34.66684375336378,84.07462308539698,71.04518179042101
maharg,6.884989249721424,-5.758678813233164,-0.32107340830812925,0.14265336,-0.9951716814796696,-0.6487681278789614,-0.061808149856614536,2.9653864575879636,2.2500870774990367,0.14265336,0.14265336,6.620655616793732,0.0,2.9314044627570883,-3.6561502305422557,-0.4661745854434882,0.8559201000000001,0.71326676,1.4265335000000001,6.423609317889845,0.2660739039544684,-2.520711399031006,7.388275408625735,0.0,2.85306694,0.0,0.19870347456741588,-0.20899293357050763,11.98178241063909,2.5,-1.7351897281545305,95.47434284883384,55.65051647630776,46.20185218968113,44.122406088900554,51.086323868619665,15.755034025863669,26.12507555578226,58.179671566100275,24.651757505646465,43.71313232795205,47.726497139187614,73.79073994226276,25.687734709530453,70.01371447037761,75.4434214223645,22.916136768960286,58.29806017112207,61.493741090229506,72.08005412836415,47.11550550292723,5.64975834999391,27.374159484297554,87.79441702838966,35.14827527205458,92.52532730473752,38.59850307933812,11.157238821181426,81.93012135703935,99,84.07462308539698,65.82089763323638
rushabhd,4.751888676680425,-4.73503558553094,-2.7381713528867397,1.0416667,0.41001383840031075,1.5131757065269897,0.9817926634014922,2.159612533190207,1.9914903937634185,0.40064105,0.48076925000000004,5.162149735161661,0.56089745,5.066304150010808,-5.107730639002576,-0.22201608261346073,2.2435898,1.6826924,0.8814103,5.717088118563947,1.7190015162407932,-4.526515885796718,8.024427486964935,0.40064105,1.2820513500000001,0.0,0.7058700939261885,-0.5121934855548634,13.086718469602523,2.5,-3.2030508661516404,62.488814209416454,67.42481650753025,10.514953779423518,99,82.08225352259744,72.6701538172736,52.673685071758925,34.75824282191447,20.016790764743515,56.38995613272773,84.86734163074813,47.44764140560348,66.31010064830187,95.01743026214118,46.42783847878786,27.64323665628743,94.5953596654045,92.98216109129204,53.58189931978729,37.16165184601094,46.45367077281622,7.1149390291863215,93.9341444102246,89.18534866774192,48.18376325757576,38.59850307933812,22.999802010440877,74.75837884114634,99,84.07462308539698,39.14444326160211
etrepum,4.079894132210613,-6.291862258075123,-0.47773354230196086,0.17301039000000001,-0.024851523223922534,-0.6510556887598673,0.3328131586570202,1.908483275038214,2.459359122508157,0.25951557,0.086505193,4.00200209404341,0.51903115,1.8721381535987958,-4.290526327878272,-0.22972936323521176,1.5570934,1.6435986,0.43252595000000005,6.548978805801298,1.869998904514997,-3.846840714520966,6.82932584287611,0.086505193,1.8166090499999998,0.086505193,0.06359146575336805,-0.7654375749945399,7.615597567638953,2.5,-6.720137140215002,45.398970358310876,49.23941611524352,43.237822774650795,48.06931210277663,73.98176869110289,15.714539055410386,35.472188609658204,28.167886044004305,28.810153524837006,49.45166626655468,40.624359374502575,26.732118060253114,63.3294327296828,48.69901479703041,63.63099320427111,27.48731830937514,82.04008849514085,92.31029664242368,37.49014738312531,48.9291689808506,52.68036719649472,12.01285895350035,79.5767459744939,48.73592960500966,67.74300087932899,78.6791774570281,8.911726374074147,67.75432814869251,49.16256812865649,84.07462308539698,2.830415910290411
jperla,2.1527686501775873,-3.017310873971024,-1.765221778331878,0.46816478,-0.638931010713792,1.4590912997216137,2.3155934496915913,1.5307728734458121,3.10300913035359,0.6086142299999999,0.09363296,2.6223067869989807,0.46816478,2.5752296066416194,-5.119219708879563,1.609723196260751,1.2640449,2.4812734,0.23408239,7.2560628020176825,4.09375439008035,-1.6739097960458225,7.189272460915042,0.46816478,0.5149813000000001,0.04681648,1.01050483927234,-0.7049451620991953,11.320288593884701,2.5,-3.4412153485806014,8.707247116865588,83.43682037226993,21.55121287107498,82.1494091487354,60.00214597546969,71.32977198814409,83.38195956853166,19.54522134467154,43.24867988770006,66.20865340673072,41.52036397418339,9.970943738899855,59.60898694276341,63.197476474998375,46.18168807970941,69.75411929872544,73.27191744612868,99,30.883073156456717,59.03823221725399,99,40.6742349560307,85.19386305205953,93.42940230790316,22.006120867768598,61.71183063804753,32.61430055657318,69.50651251016119,98.42607618596006,84.07462308539698,34.96417947585789
colin,4.5170015519179145,-0.903922356289717,-1.365928568728629,0.31113876,-1.5459762708131548,2.074566707456282,1.7215641654903864,2.6744299320881533,2.4775091611773057,0.4355943,0.062227756,3.3890795567265406,0.37336652,1.8303099842419068,-2.982456449584725,-0.43233511112234635,1.8668326,1.5556938,0.8711886,5.724157390387212,2.5436320710716256,-1.4702393158206735,8.028833019768804,0.062227756,0.0622277,0.12445551,0.35541989801181173,0.6312432311204269,10.952951275355005,2.5,-2.707248727901919,56.6224028900688,94.61923655209479,27.57189886978861,65.75022638978619,37.36608960254692,84.63084983990586,71.47880391272861,49.626724041222076,29.18177229247434,58.075292225175986,37.61262920657971,17.989033679727832,52.47254826615391,47.819347723278796,85.29619163479664,23.537991599640804,89.03262450057467,90.64015851406131,53.209985427911825,37.256344389353856,77.68110187665185,44.111859830385605,93.96788289364109,44.85366314223191,11.508808639277389,89.79785257070321,14.214584544848446,94.43190259638125,97.4142306442301,84.07462308539698,48.21015847695176
TheCarrico,1.0058745357572731,-0.5365445939933117,-3.3517361227057805,0.55555557,-2.0699077376274158,1.0020246615062272,1.0582735173123239,2.48919800949272,2.873655838932448,0.6349206399999999,0.07936507999999999,1.869905444185365,1.3492064,3.1624400135171746,-4.657688418613987,2.157408293760983,1.1904762,0.952381,0.3968254,4.671298018740993,5.061211081560913,1.1928782186683218,5.971554206452932,0.55555557,0.5555555999999999,0.4761905,1.113866450980098,0.48077617231802805,10.229601827167443,2.5,-3.657193142736418,1.83034722533815,95.72505509139097,6.0909855777165385,88.63002322033208,25.633916222566004,58.810256262688796,54.714934873329966,44.1661472752107,37.87536844427544,67.37006761615824,39.7172617250589,4.999073116313074,97.2788008149073,74.09250048365345,56.02987855138752,80.20130539992222,70.79300000553035,72.02017349173033,36.260003809202345,24.00438538360073,99,84.1827269786611,62.10416327510027,96.86072707537534,23.170443067033975,99,36.1918510654282,92.94137934864041,93.6189568539883,84.07462308539698,31.34374140372554
dandoctoroff,6.800469738969893,2.7043319015360296,2.0956758578595296,0.10952903,-3.971232243127623,3.2604164800004014,0.795287694008185,4.8925569375146285,2.786082516617988,0.43811609999999995,0.6024096,8.778416764629009,0.32858707,-0.9085645585702935,-4.040604697498196,-1.5456254260630036,1.5881708,2.0810515,1.6977,4.2679069572357875,1.7906290866455452,1.3224030358370664,10.33811325542855,0.21905806,1.3691129,0.054764515,1.7926139989412315,0.9313350045882937,10.487932172435432,2.5,-0.8832146031630372,94.95240469815575,99,85.62734090756047,39.85774988117443,3.161478741877844,97.12236061628555,47.626189283036126,94.91538346543453,35.878539031397295,58.195192692098395,92.2335552128527,95.26519658451149,49.044855258947855,6.765652686909892,68.50958953442887,8.13473671483661,82.84335521480016,97.4613436149612,79.72388015351935,19.72912354064484,49.407385016311146,85.49092318100435,99,69.27784930661267,51.48154924242424,65.45013043052542,61.38974597704794,96.66349743956762,95.3081640451415,84.07462308539698,78.91904445041928
polvi,4.534956124325071,2.1286406384448484,1.6869110651650587,0.0,-3.222509343238319,1.3312499252229224,0.24511886303997188,4.486288118623241,2.5872052058810575,0.05955926,0.0,5.662657656714808,0.2977963,-0.5451357162535426,-2.977994968248513,-0.9492389361011313,1.0720667,0.7742704,1.2507445000000001,2.7710534830769475,1.7014498824638622,2.9866144967622095,7.266015036784864,0.0,0.8933888999999998,0.05955926,1.7057357257272385,0.45852637783844163,8.155162942704345,2.5,-1.9343074216207758,57.082736364033146,99,80.71240898536618,26.88932439562619,8.30889006778774,67.99442180623798,33.30057179199623,90.91143053141622,31.51974980321661,39.69648467692192,30.301344646823317,57.02264199946073,46.687941384045644,9.636674007257813,85.35050192033265,15.030683298663963,66.55839125833027,64.30644810587624,66.4821678391649,8.185796129503546,45.740280827274475,96.19363125004055,86.23824147890517,35.14827527205458,33.94794710497835,67.61664608688992,58.19000530264313,92.68722088389067,61.736340415419775,84.07462308539698,62.35534856103491
mrinaldesai,4.039849864918391,-2.269978879835338,-1.6102387144166588,0.4830918,-1.4318115172303596,0.370452191616219,1.1039837947521032,2.0418222336970975,3.342974122855592,0.1610306,0.2415459,4.332379304506736,0.3220612,0.4760503381908998,-4.129454995602028,0.7761897253409777,1.1272142,1.8518519,1.36876,5.610962933188839,1.0726255453149005,-1.0259550146928036,5.451220796884612,0.40257647999999996,0.7246376999999999,0.3220612,0.9448996788304511,-0.04647468362583518,6.579383590992959,2.5,-6.111821088185536,44.38086158601397,88.43319326262659,23.78903055846104,83.39593841820839,40.13112194723248,40.259842129850384,55.94061690804068,31.608077041496916,49.00843801463666,44.621839300358666,60.31412559524041,32.20164856090874,48.54532525210463,22.165604597885793,66.80995111328279,50.465487576494304,68.54378889854708,95.34096588136936,70.30516483259349,35.70307324611665,22.514387544982835,51.74516382223137,49.720461635168114,89.32747974457926,28.324674873737372,99,30.39761044838664,85.18685608593535,26.30941437005637,84.07462308539698,5.194090148326172
benkeighran,3.113526036746914,-0.6274309926086393,1.4890780626215467,0.06293266,-2.7004105410299997,0.16584924387393585,-1.4024657044367739,5.449837070165655,3.1804793771017215,0.7551919699999999,0.6293266,9.456957158237126,0.25173065,1.9869704034013191,-7.877825889246996,-0.34375067198570686,2.5,0.56639398,1.6362492,3.1541805532158973,1.3931495002461698,3.2009079227961257,7.3689859967156695,0.6922593,2.2026431,0.12586532,2.822521224945632,-0.8732411762831505,7.120423613614013,1.13278795,-5.586772162497264,22.985074177806087,95.46570274569783,78.02377280781607,34.085535750530646,14.587269541851626,34.49536675957417,6.109832784323888,97.98326003907486,45.11641592149016,72.53465152718746,93.40681461312883,97.6821896415661,43.20179476148996,51.11399376238316,5.799792362988776,25.208832880422023,96.89273277769352,54.48548643035131,78.12243828693369,10.49916523567909,33.55042342585309,96.90538037330984,87.5562524799923,99,79.56573811026935,90.11113439838695,89.6636660350156,64.58108268651736,37.67537537757656,51.49048315429499,8.336927864240003
Sokratis,4.933871857350479,0.5554617270098308,3.1012623428953523,0.0,-1.3649319948104661,0.08675384778989625,-0.810548393461157,7.321810407608695,3.7272635914029113,0.14051523,0.37470725,7.430212018537312,0.046838407,1.0066015578164662,-9.732612706609334,1.0466226966005108,2.5,0.7962530000000001,2.5,1.6681853268177935,-0.6478890635405588,3.5066699741313543,1.9087011427345173,0.046838407,1.12412177,0.0,3.079369448143177,-2.4259023197824336,8.330566582118845,2.2950819,-3.3963075401793263,66.845795844104,97.98940047174665,93.88186671174529,26.88932439562619,41.79566863054324,32.37742559187191,12.595145211936194,99,58.20807788526403,43.607407331221765,75.48028006232593,84.75138395472888,28.66507434158858,31.300314665323462,1,56.9854141079566,96.89273277769352,65.29990131404078,94.07607331444157,3.6847971256580707,1,97.69202924648675,1.6462974436045363,42.39168994841695,42.27075211247086,38.59850307933812,93.38606335273197,18.795525749491823,65.62491145101178,80.31300803685312,35.737425483765925
yukihiro_matz,3.4335155732669618,1.0652947148639182,1.537645376245754,0.0,-0.6735220014133508,1.5948786244126212,-0.8212648906480525,2.884369011763142,1.839586020386605,0.27472528,0.27472528,5.378645055165732,0.54945056,-0.8817768243919335,-1.090398613698765,-1.0907200162146018,0.54945056,0.27472528,0.27472528,2.1801606367381936,1.992594118515893,1.8923261957939417,7.171637396501095,0.0,0.8241759,0.0,1.4882974894409586,0.556953564349381,6.1422637091700825,2.5,-0.8737608138745453,29.692606426102746,98.56022329595024,78.70855248217464,26.88932439562619,59.124844605875694,74.67258962495794,12.447172259147049,55.820995152580316,17.533829427323653,50.20374707549458,64.36521807234087,51.60701354785268,65.51027569246311,6.943930942832103,98.03108042609493,13.119360663714478,46.0325852399907,40.38910383525696,32.20341330439187,5.424294300736161,57.6690768642305,90.36748189305013,84.94906640397485,35.14827527205458,31.607139475108223,38.59850307933812,50.049100830310636,93.72936815987948,18.615799209968237,84.07462308539698,79.04562717761061
vladobs,3.5073386253120837,-1.8974076755353289,-2.266704513481363,0.4416404,0.5121582078531565,0.9455153565544223,-1.235039936594642,2.856194491953474,1.3688656660938505,0.3785489,0.18927444,3.7656768589828546,0.25236592999999996,2.3231417967900967,-3.8797443144283994,-1.945048281107343,2.5,2.5,2.5,2.3703180555406864,0.8556699976293864,-2.192818576497785,6.857066245087783,0.12618296,1.32492108,0.06309148,0.7864936858092636,0.5550321082730454,11.376585263017349,2.5,-4.290755883917845,31.38371818943289,90.47833074156219,15.198505758556331,79.77050624133173,83.7244801498598,57.1943196040727,7.605005464229905,54.984937809190626,11.180695632045673,55.297556472035886,53.7231998008863,23.13499343554936,43.25042297853187,58.09985029503552,71.51427754993038,5.07113212649186,96.89273277769352,99,94.07607331444157,6.214677389340933,16.382731897664602,32.27864272610127,80.04293759327113,55.10627575571782,49.80761666666666,69.19821997513019,25.36352689624511,93.7096421024469,98.54847302113558,84.07462308539698,21.737688572786332
avinbansal,2.8368365739331205,-5.3439488458675495,-3.3281049287010687,0.5070994,0.16864386946108156,0.5071135609272339,0.13999490622590716,1.9216590275210146,2.4755389436561996,0.9127789000000001,0.30425964,4.222672147051085,0.5070994,6.024188407932691,-4.239143058424495,0.24468542425860695,2.3326572,0.811359,1.4198783,6.036178806157659,1.9248165657248224,-3.1380227732571067,6.165722625244619,0.10141988,1.2170385599999998,0.0,0.49689385843148126,-0.30169259107801394,11.404562178608765,2.3326572,-3.420352937240321,17.920073727187436,60.56579126683943,6.234383966035968,85.28779108770198,77.79246881230341,44.24412077107016,30.76036405919938,28.49393782531588,29.140721818026872,78.64253515605611,67.81547726810528,30.319750018030145,62.47155639858345,98.35465842443845,64.66398741445981,37.789556504696606,95.50345539965416,65.98258235097607,71.87826436302753,41.60646551895478,54.90470125792317,19.26896501082917,66.47442808519611,51.145548735024384,45.73188228438227,38.59850307933812,17.443244267313904,79.86756350639781,98.60929874988861,81.04455681873964,35.32339932778344
adammcnamara,4.132010460242053,-0.9799957068633294,1.1727019895830537,0.3241491,-1.372967585072842,1.7039307063789413,-0.6204347460071208,3.75516317575293,2.682243703640038,0.6482982,0.27012427,5.855120796261653,0.6482982,0.6695949170262336,-3.069166627527098,-1.094885805185412,1.1345219,2.5,0.48622370000000004,4.450903232875998,2.779838567674485,-0.20054137796641158,7.499429281424243,0.16207455,1.6207455,0.05402485,1.5970509072850572,0.21981421455524608,8.390933451776323,2.5,-3.061707257353702,46.720734932009094,94.36356218705609,73.27139644587814,67.28477027667027,41.5996881841656,77.17969373389526,15.44740727483857,78.6174762162743,33.5706453094527,67.9606798764959,63.81021545098662,60.616544673421515,72.16458394889169,25.297529205695767,84.20449629495883,13.06444214958457,68.80687771191872,99,39.34917098070727,21.60092791060523,84.26162414517637,65.55649302810703,89.09407903406446,60.79319862199131,60.85873761655011,65.10667445476129,54.15831843697901,89.6034537278662,66.9132688133886,84.07462308539698,41.71023750395698
GBousis,3.36591931747296,1.6565646569397225,0.0042204948577389545,0.24494794000000003,-3.876578196573531,2.197842581030865,-1.825970881907772,4.713053620980348,5.47232985626599,0.42865890000000006,0.5511328999999999,6.334988891013733,0.24494794000000003,2.5966499145036233,-6.652572485267363,0.09596715836198189,2.4494795,1.4084507,0.67360685,2.314796897144892,3.7404724526517388,2.8314486149023232,7.995000022122092,0.48989589999999994,2.14329446,0.06123698500000001,2.803448575674818,-0.04269312022539412,12.253620765663491,2.5,-2.215039858073908,28.214898159521397,99,52.43951092728167,57.45879656407379,3.6231832760668703,86.69892647536552,3.3702879051328605,93.3559867777466,89.63328597930227,57.745544545624206,89.53989018402378,69.12551274553543,42.69481216348414,63.63062999481565,17.955124974010637,34.41226238937138,96.50098730049258,87.287813582889,46.021024921727324,5.965328097829584,97.66088107175817,95.60542173763452,93.70878278456209,94.4743873302373,77.94440025252524,68.36785808717526,89.33559087769532,85.25655975401102,99,84.07462308539698,57.310841861139586
