Twitter Account,Word Count,Analytical Thinking,Clout,Authentic,Emotional tone,Words/sentence,Words > 6 letters,Dictionary words,Total function words,Total pronouns,Personal pronouns,1st pers singular,1st pers plural,2nd person,3rd pers singular,3rd pers plural,Impersonal pronouns,Articles,Prepositions,Auxiliary verbs,Common Adverbs,Conjunctions,Negations,Common verbs,Common adjectives,Comparisons,Interrogatives,Numbers,Quantifiers,Affective processes,Positive emotion,Negative emotion,Anxiety,Anger,Sadness,Social processes,Family,Friends,Female references,Male references,Cognitive processes,Insight,Causation,Discrepancy,Tentative,Certainty,Differentiation,Perceptual processes,See,Hear,Feel,Biological processes,Body,Health,Sexual,Ingestion,Drives,Affiliation,Achievement,Power,Reward,Risk,Past Focus,Present Focus,Future Focus,Relativity,Motion,Space,Time,Work,Leisure,Home,Money,Religion,Death,Informal Language,Swear words,Netspeak,Assent,Nonfluencies,Fillers,All Puntuations,Periods,Commas,Colons,Semicolons,Question marks,Exclamation marks,Dashes,Quotation marks,Apostrophes,Parentheses,Other punctuation
lyuben,1424,93.23268,79.43415,42.548695,95.54272,9.493333,0.19171348,0.78370786,0.3988764,0.06320225,0.0372191,0.012640449,0.009831461,0.010533708,0.0021067415,0.0021067415,0.025983145,0.056179777,0.15379213,0.056179777,0.036516853,0.036516853,0.013342696,0.11867978,0.056179777,0.025983145,0.009831461,0.025983145,0.023174157,0.06460674,0.05547753,0.008426966,0.0014044944,0.0021067415,0.0,0.10884831,0.0021067415,0.010533708,0.0007022472,0.0049157306,0.08567416,0.019662922,0.016853932,0.008426966,0.013342696,0.014044944,0.02036517,0.02036517,0.009831461,0.009129213,0.0021067415,0.008426966,0.0021067415,0.003511236,0.0014044944,0.0014044944,0.096207865,0.030898876,0.0372191,0.030898876,0.02247191,0.0021067415,0.024578651,0.077949435,0.009831461,0.15660113,0.021067416,0.08988764,0.046348315,0.061095506,0.011235955,0.004213483,0.036516853,0.0,0.0014044944,0.045646068,0.0007022472,0.035814606,0.003511236,0.0063202246,0.0,0.21488763,0.11797753,0.030898876,0.003511236,0.0028089888,0.0028089888,0.0028089888,0.028089888,0.009129213,0.007022472,0.0,0.009831461
jfremontsmith,1871,95.67219,91.843376,29.666494,99.0,8.4660635,0.21165152,0.81560665,0.39871725,0.07375735,0.05237841,0.011223945,0.0149652595,0.021378942,0.0016034206,0.0032068412,0.021378942,0.06627472,0.16889364,0.050240513,0.038482096,0.032068413,0.0053447355,0.119722076,0.06734367,0.013361839,0.014430786,0.012827365,0.015499732,0.11010155,0.09994655,0.010154997,0.0016034206,0.0026723677,0.0026723677,0.12773918,0.0021378943,0.0053447355,0.0021378943,0.0037413149,0.05398183,0.012827365,0.013896313,0.004810262,0.010689471,0.009620524,0.0074826297,0.027792625,0.013361839,0.0074826297,0.0053447355,0.020844469,0.0016034206,0.0016034206,0.00053447357,0.011758418,0.12773918,0.0545163,0.026723677,0.030999465,0.033671834,0.0016034206,0.021913415,0.078033134,0.015499732,0.15285943,0.0181721,0.080171034,0.055050775,0.06787814,0.030464992,0.004810262,0.008551577,0.00053447357,0.00053447357,0.032602888,0.00053447357,0.022982363,0.019775521,0.0,0.0,0.23784073,0.1111705,0.012827365,0.0074826297,0.0053447355,0.0064136824,0.039016567,0.005879209,0.008017103,0.024051309,0.0053447355,0.012292892
darrentkimura,1817,94.25876,68.58267,44.327286,97.639984,7.798283,0.24105668,0.7319758,0.37699506,0.07760044,0.045679692,0.018712163,0.006604293,0.014309301,0.0033021464,0.0027517886,0.03192075,0.056686845,0.14804623,0.050082553,0.028068244,0.027517887,0.005503577,0.11392405,0.055035774,0.017611448,0.0071546505,0.024766099,0.016510732,0.07319758,0.06274078,0.009906439,0.00055035774,0.0033021464,0.0016510732,0.06604293,0.00055035774,0.0033021464,0.00055035774,0.007705008,0.07374793,0.018161805,0.012658228,0.003852504,0.01706109,0.014859659,0.013758943,0.019812878,0.009906439,0.0049532196,0.0033021464,0.007705008,0.0011007155,0.0027517886,0.0,0.002201431,0.08970831,0.018712163,0.03192075,0.035222895,0.019812878,0.004402862,0.02916896,0.07705008,0.0060539353,0.15795267,0.025316456,0.085305445,0.0533847,0.059438635,0.018161805,0.0033021464,0.020363236,0.0016510732,0.002201431,0.015960375,0.00055035774,0.008255366,0.003852504,0.0027517886,0.0,0.28013209,0.16125481,0.017611448,0.009906439,0.0016510732,0.013758943,0.028618602,0.004402862,0.013208586,0.018712163,0.0011007155,0.009906439
benchestnut,1404,79.620766,87.27757,24.97691,99.0,9.682758,0.22150998,0.80128205,0.4116809,0.10754986,0.066951565,0.014957265,0.025641026,0.015669515,0.0042735045,0.0064102565,0.040598292,0.055555556,0.12820514,0.061253563,0.047720797,0.047008548,0.009259259,0.13817663,0.06552707,0.029202279,0.024216523,0.029202279,0.023504274,0.081196584,0.07122507,0.00997151,0.0,0.0014245014,0.0021367522,0.115384616,0.0021367522,0.0,0.0014245014,0.0056980057,0.094017096,0.02065527,0.03133903,0.012108262,0.012108262,0.010683761,0.017806267,0.017806267,0.009259259,0.004985755,0.0021367522,0.015669515,0.0035612537,0.0042735045,0.0,0.0028490028,0.12321937,0.044871796,0.037037037,0.043447293,0.01923077,0.0014245014,0.029202279,0.10042735,0.00997151,0.13247864,0.016381767,0.06766382,0.0505698,0.066951565,0.013532763,0.0021367522,0.021367522,0.0007122507,0.0014245014,0.015669515,0.0007122507,0.00997151,0.0021367522,0.0021367522,0.0,0.3148148,0.12820514,0.03133903,0.021367522,0.0042735045,0.007834758,0.014245015,0.009259259,0.046296295,0.027777778,0.012108262,0.012108262
taylorhou,2082,86.00087,58.913246,57.552372,87.02322,7.626374,0.16954851,0.7785783,0.45533141,0.110470705,0.0715658,0.041786745,0.007204611,0.015850144,0.00048030738,0.0062439963,0.038904898,0.06388088,0.15273775,0.059558116,0.048511047,0.04034582,0.011527377,0.12680115,0.043227665,0.015369836,0.0129683,0.024495678,0.013928914,0.055715658,0.045629203,0.010086455,0.00048030738,0.0033621518,0.00048030738,0.076849185,0.002401537,0.002401537,0.00048030738,0.00096061477,0.0907781,0.013448607,0.020653218,0.012487993,0.021613833,0.012007685,0.021613833,0.031700287,0.014889529,0.007204611,0.0052833813,0.023054754,0.004322767,0.0028818443,0.0014409221,0.012487993,0.08645533,0.03506244,0.017291067,0.023054754,0.017291067,0.0057636886,0.024975985,0.09990394,0.008645534,0.15754083,0.017291067,0.094620556,0.047550432,0.024975985,0.0259366,0.002401537,0.02017291,0.00048030738,0.00048030738,0.023054754,0.002401537,0.0129683,0.0052833813,0.0033621518,0.00048030738,0.26560998,0.15802114,0.007684918,0.010566763,0.0014409221,0.013448607,0.0129683,0.0067243036,0.007684918,0.0326609,0.0014409221,0.0129683
wanderingmatt,1633,88.51618,63.891327,55.295784,78.50204,5.832143,0.2173913,0.77526027,0.41334966,0.09859155,0.059399877,0.026331905,0.011635028,0.0146968765,0.0012247397,0.005511329,0.03919167,0.074096754,0.13288426,0.058787506,0.044090632,0.031230863,0.011022658,0.12492345,0.05756277,0.015921617,0.008573178,0.018371096,0.017146356,0.061849356,0.04531537,0.016533986,0.004286589,0.005511329,0.0036742191,0.06674831,0.0024494794,0.005511329,0.00061236985,0.006123699,0.08022045,0.018983467,0.007960808,0.011635028,0.022657685,0.012247398,0.018371096,0.040416412,0.025107164,0.005511329,0.0067360685,0.018371096,0.009797918,0.0030618494,0.0,0.0067360685,0.07960808,0.025107164,0.018983467,0.031230863,0.018983467,0.0018371096,0.031230863,0.07899571,0.015921617,0.16717698,0.025107164,0.07103491,0.07164727,0.012859767,0.03612982,0.006123699,0.004286589,0.0030618494,0.0073484383,0.013472137,0.0018371096,0.004898959,0.0030618494,0.0018371096,0.0,0.30740967,0.19289652,0.030618494,0.00061236985,0.0012247397,0.006123699,0.04531537,0.0024494794,0.0024494794,0.019595835,0.0,0.006123699
tjack,1239,83.79473,76.37337,42.94508,99.0,6.7336955,0.19854721,0.8135593,0.4164649,0.104116224,0.059725586,0.02259887,0.011299435,0.020177562,0.0024213076,0.00322841,0.044390637,0.059725586,0.13236481,0.06053269,0.043583535,0.036319613,0.014527845,0.14850686,0.07990315,0.023405973,0.011299435,0.015334948,0.017756255,0.0968523,0.08716707,0.008878128,0.0008071025,0.00322841,0.0024213076,0.096045196,0.001614205,0.0008071025,0.0,0.0040355125,0.09039548,0.01614205,0.016949153,0.00645682,0.016949153,0.020177562,0.018563358,0.03793382,0.021791767,0.0056497175,0.0072639226,0.021791767,0.0024213076,0.004842615,0.0,0.0072639226,0.12348668,0.050040357,0.03793382,0.023405973,0.037126716,0.0008071025,0.021791767,0.118644066,0.0072639226,0.15092817,0.021791767,0.05811138,0.073446326,0.046004843,0.034705408,0.0024213076,0.004842615,0.0,0.0,0.030669896,0.0,0.017756255,0.008071025,0.0040355125,0.0,0.31396288,0.15577078,0.013720742,0.004842615,0.0,0.011299435,0.08151735,0.0040355125,0.00322841,0.028248588,0.001614205,0.00968523
barrylibert,1422,96.26742,93.27709,26.875431,98.0127,9.057324,0.24753867,0.76230663,0.41068918,0.09634318,0.06821378,0.007032349,0.021800281,0.03797468,0.0,0.0014064697,0.028129395,0.059774965,0.17721519,0.040084388,0.02461322,0.029535865,0.0014064697,0.10056259,0.054149088,0.017580872,0.023206752,0.023909986,0.011251758,0.061884668,0.05766526,0.0035161744,0.0,0.0,0.0014064697,0.101969056,0.0,0.00070323487,0.0,0.0,0.080872014,0.022503516,0.029535865,0.014767933,0.006329114,0.008438818,0.0035161744,0.012658228,0.0049226442,0.0049226442,0.00070323487,0.011954993,0.00070323487,0.008438818,0.0,0.00070323487,0.116033755,0.044303797,0.026722925,0.043600563,0.014064698,0.005625879,0.004219409,0.08649789,0.006329114,0.15471168,0.015471167,0.08790436,0.051336147,0.08298171,0.015471167,0.0,0.035161745,0.0,0.0014064697,0.0028129395,0.0,0.0014064697,0.0014064697,0.0,0.0,0.2517581,0.14135021,0.02601969,0.014767933,0.0049226442,0.007032349,0.006329114,0.006329114,0.016174402,0.014064698,0.0021097045,0.012658228
iMogulDoYou,1293,88.463875,91.31525,5.872089,90.68064,6.734375,0.1771075,0.7509667,0.40757927,0.09435421,0.064965196,0.0061871614,0.03402939,0.021655066,0.0023201855,0.0007733952,0.029389018,0.051044084,0.13921113,0.06109822,0.029389018,0.036349576,0.0061871614,0.15545243,0.03402939,0.014694509,0.009280742,0.0154679045,0.021655066,0.0641918,0.05181748,0.012374323,0.0023201855,0.0054137665,0.0030935807,0.118329465,0.0,0.0038669761,0.004640371,0.0038669761,0.082753286,0.0154679045,0.010827533,0.026295437,0.029389018,0.004640371,0.024748646,0.027842227,0.020108275,0.0038669761,0.0023201855,0.01778809,0.0023201855,0.0038669761,0.0007733952,0.0007733952,0.1121423,0.07269915,0.013147718,0.01778809,0.012374323,0.0030935807,0.0054137665,0.123743236,0.0077339523,0.09822119,0.01778809,0.05800464,0.023201857,0.041763343,0.047950502,0.0007733952,0.006960557,0.008507348,0.0015467904,0.0061871614,0.0007733952,0.0030935807,0.0015467904,0.0,0.0,0.34570765,0.16937356,0.018561484,0.027842227,0.0,0.018561484,0.032482598,0.0030935807,0.047950502,0.018561484,0.0015467904,0.0077339523
youcalc,2052,92.050575,72.54717,19.040462,90.70651,10.973262,0.17202729,0.5682261,0.22904484,0.05019493,0.038499024,0.006822612,0.0082846,0.023391813,0.0,0.0,0.0116959065,0.0165692,0.09844054,0.027777778,0.012183236,0.02631579,0.0063352827,0.06871345,0.019493178,0.004385965,0.0014619883,0.013157895,0.054093566,0.044346977,0.04191033,0.0024366472,0.0,0.0,0.0014619883,0.05019493,0.00048732944,0.0009746589,0.0,0.0,0.06920078,0.030214425,0.010233918,0.009259259,0.014619883,0.0019493178,0.00877193,0.0073099416,0.0048732944,0.0,0.0024366472,0.012183236,0.0,0.0058479533,0.0009746589,0.0,0.0579922,0.023879142,0.01754386,0.013645224,0.010233918,0.00048732944,0.005360624,0.046296295,0.0063352827,0.1208577,0.027777778,0.05263158,0.040935673,0.055555556,0.009746589,0.0,0.010233918,0.0,0.0,0.06822612,0.0,0.0662768,0.0024366472,0.0,0.0,0.3971735,0.14668617,0.044346977,0.037037037,0.0,0.0019493178,0.006822612,0.024366472,0.0063352827,0.009746589,0.004385965,0.115497075
seanrad,959,70.31918,89.44188,43.512367,99.0,5.847561,0.16892597,0.83315957,0.4754953,0.13972889,0.09697602,0.045881126,0.016684046,0.034410845,0.0,0.0,0.04275287,0.052137643,0.1418144,0.07716371,0.060479667,0.040667363,0.006256517,0.16579771,0.052137643,0.019812305,0.016684046,0.016684046,0.0177268,0.10218978,0.09176225,0.010427529,0.0010427529,0.0031282585,0.0041710115,0.13972889,0.0031282585,0.0031282585,0.0020855058,0.0041710115,0.09697602,0.022940563,0.019812305,0.01459854,0.02919708,0.01459854,0.0135557875,0.033368092,0.0114702815,0.010427529,0.010427529,0.008342023,0.0,0.0041710115,0.0,0.0010427529,0.08863399,0.03962461,0.018769551,0.019812305,0.022940563,0.0020855058,0.022940563,0.13138686,0.016684046,0.13242961,0.025026068,0.06882169,0.047966633,0.030239834,0.00729927,0.0,0.0052137645,0.0,0.0,0.018769551,0.0,0.00729927,0.0020855058,0.0031282585,0.0,0.30656934,0.181439,0.0114702815,0.0052137645,0.0020855058,0.016684046,0.03232534,0.0010427529,0.0093847755,0.028154327,0.0031282585,0.015641293
dragoninnovate,1064,93.36158,91.92775,32.244545,99.0,8.377953,0.2387218,0.7781955,0.39285713,0.093045115,0.05357143,0.0028195488,0.02349624,0.02443609,0.00093984965,0.004699248,0.039473683,0.05451128,0.15413533,0.041353382,0.032894738,0.031015038,0.004699248,0.1174812,0.07424812,0.02255639,0.013157895,0.02537594,0.016917294,0.08740602,0.07800752,0.009398496,0.00093984965,0.00093984965,0.0037593986,0.10526316,0.0018796993,0.0065789474,0.00093984965,0.0,0.06672932,0.015977444,0.030075189,0.004699248,0.009398496,0.0056390977,0.0056390977,0.02631579,0.013157895,0.004699248,0.008458647,0.012218045,0.0018796993,0.0065789474,0.0,0.0037593986,0.12781955,0.04605263,0.039473683,0.03195489,0.031015038,0.010338346,0.008458647,0.094924815,0.010338346,0.16353384,0.02725564,0.08176692,0.05451128,0.05639098,0.016917294,0.0065789474,0.008458647,0.0,0.0,0.015977444,0.0,0.007518797,0.008458647,0.00093984965,0.0,0.26033834,0.12687969,0.017857144,0.014097745,0.0018796993,0.008458647,0.031015038,0.009398496,0.0037593986,0.02349624,0.010338346,0.013157895
mkjung,1201,74.976715,57.596424,44.927593,88.1309,6.388298,0.17235637,0.7993339,0.45878434,0.11407161,0.057452124,0.03080766,0.0033305578,0.018318068,0.0033305578,0.0016652789,0.056619484,0.06411324,0.13405496,0.08243131,0.052456286,0.044129893,0.01582015,0.15736885,0.059117403,0.024146544,0.025811823,0.017485429,0.014154871,0.069109075,0.051623646,0.014987511,0.0016652789,0.0041631972,0.0041631972,0.07493755,0.0,0.0024979184,0.0016652789,0.004995837,0.11490425,0.025811823,0.022481266,0.012489592,0.026644463,0.009991674,0.03080766,0.029975021,0.009159034,0.009159034,0.0083263945,0.0041631972,0.0016652789,0.0,0.0,0.0016652789,0.069941714,0.016652789,0.017485429,0.027477102,0.021648627,0.0074937553,0.01582015,0.11407161,0.014154871,0.1307244,0.021648627,0.06161532,0.04662781,0.038301416,0.016652789,0.0016652789,0.020815987,0.0024979184,0.00083263946,0.021648627,0.0,0.010824313,0.0083263945,0.0024979184,0.0,0.3189009,0.18734388,0.019983348,0.0033305578,0.0041631972,0.023313904,0.014154871,0.0024979184,0.020815987,0.033305578,0.0,0.009991674
linaresa,1235,92.75355,73.34939,55.169174,97.58138,7.2222223,0.1805668,0.7676113,0.4,0.08340081,0.042105265,0.010526316,0.012145749,0.018623482,0.0,0.0008097166,0.041295547,0.060728744,0.15465587,0.04696356,0.042105265,0.032388665,0.011336032,0.13522267,0.058299594,0.016194332,0.021052632,0.024291499,0.017813765,0.07692308,0.06396761,0.011336032,0.0008097166,0.0008097166,0.004048583,0.07449393,0.0,0.0008097166,0.0,0.0008097166,0.08097166,0.017004048,0.015384615,0.005668016,0.012145749,0.013765182,0.020242915,0.03562753,0.022672065,0.0064777327,0.004048583,0.019433198,0.0064777327,0.0048582996,0.0008097166,0.004048583,0.102024294,0.03319838,0.024291499,0.02348178,0.031578947,0.0024291498,0.014574898,0.099595144,0.011336032,0.1757085,0.029149797,0.09635627,0.055870444,0.03805668,0.016194332,0.0024291498,0.014574898,0.0016194332,0.0,0.016194332,0.0008097166,0.011336032,0.0032388663,0.0,0.0,0.30607286,0.14979757,0.03076923,0.004048583,0.008097166,0.013765182,0.025101215,0.009716599,0.012145749,0.026720649,0.0064777327,0.019433198
fredshilmover,2400,82.11905,84.8373,27.525923,88.5609,9.716599,0.19083333,0.82375,0.4375,0.10208333,0.064166665,0.010416667,0.017916666,0.02875,0.0020833334,0.005,0.037916668,0.065,0.135,0.06708334,0.053333335,0.042916667,0.010833333,0.13791667,0.058333334,0.02625,0.03375,0.0325,0.019166667,0.05875,0.047916666,0.010833333,0.00083333335,0.00083333335,0.004166667,0.095416665,0.0,0.0029166667,0.00083333335,0.0016666667,0.1125,0.029583333,0.032083333,0.0125,0.01875,0.0125,0.017083334,0.012083333,0.0058333334,0.0029166667,0.00375,0.004583333,0.0016666667,0.00083333335,0.0,0.00125,0.11333334,0.036666665,0.034166668,0.04458333,0.027916666,0.0054166666,0.010833333,0.114583336,0.01,0.13166666,0.025,0.05666667,0.04875,0.07875,0.020416666,0.0016666667,0.05375,0.0,0.0,0.0070833336,0.00083333335,0.005,0.00083333335,0.00041666668,0.0,0.23583333,0.095416665,0.017916666,0.010833333,0.005,0.02125,0.0225,0.008333334,0.0070833336,0.025416667,0.00083333335,0.02125
dla911,2409,89.217094,73.32217,39.38229,88.42769,10.121849,0.23785803,0.7957659,0.39559984,0.07181403,0.04898298,0.01120797,0.00581154,0.02573682,0.00207555,0.0041511,0.02283105,0.06143628,0.13200498,0.05479452,0.04732254,0.03652968,0.01452885,0.13075966,0.04649232,0.0207555,0.01535907,0.01286841,0.0249066,0.07430469,0.05520963,0.01826484,0.00332088,0.0041511,0.00332088,0.07762557,0.00083022,0.00373599,0.00207555,0.00373599,0.12204234,0.027812371,0.02407638,0.01701951,0.03445413,0.00871731,0.01951017,0.01577418,0.00747198,0.00332088,0.00581154,0.01286841,0.00041511,0.00373599,0.00207555,0.00498132,0.09713574,0.01784973,0.03403902,0.0332088,0.02117061,0.00871731,0.00581154,0.10543794,0.01328352,0.15442093,0.02034039,0.08094645,0.05520963,0.0788709,0.00788709,0.00373599,0.03694479,0.00207555,0.00166044,0.00871731,0.00166044,0.00207555,0.00166044,0.00290577,0.0,0.44748858,0.3275218,0.02324616,0.00456621,0.00166044,0.02200083,0.0041511,0.01203819,0.00083022,0.04275633,0.00373599,0.00498132
asmartbear,1643,46.14207,48.782715,43.94139,89.73135,8.256282,0.18441875,0.83384055,0.49239197,0.13572733,0.07181984,0.032258064,0.0048691416,0.02008521,0.00669507,0.0079123555,0.063298844,0.05356056,0.11138162,0.097382836,0.060864273,0.062081557,0.027388923,0.1679854,0.056603774,0.023128424,0.019476566,0.023128424,0.021302495,0.07181984,0.054777846,0.016433354,0.0012172854,0.0036518564,0.0006086427,0.07608034,0.0012172854,0.0018259282,0.0030432136,0.00669507,0.14972611,0.02251978,0.029214852,0.023737065,0.026171638,0.021302495,0.04260499,0.017041996,0.00669507,0.0060864273,0.0048691416,0.00669507,0.0012172854,0.0012172854,0.0012172854,0.0018259282,0.07668898,0.018259281,0.01765064,0.021302495,0.020693853,0.009738283,0.01765064,0.13207547,0.010346927,0.1339014,0.02008521,0.060864273,0.057212416,0.03773585,0.0121728545,0.0018259282,0.017041996,0.0006086427,0.0024345708,0.015216068,0.0018259282,0.0024345708,0.0079123555,0.0018259282,0.0006086427,0.32988435,0.15702982,0.04260499,0.0048691416,0.0036518564,0.017041996,0.013998782,0.0048691416,0.020693853,0.03834449,0.009129641,0.01765064
morrisor,1845,74.51679,75.27897,37.10117,78.42101,9.318182,0.24498644,0.79566395,0.43523034,0.10243902,0.055284552,0.012466124,0.0070460704,0.023306234,0.0010840108,0.01192412,0.04715447,0.055284552,0.12737127,0.082384825,0.037398376,0.052574527,0.020596206,0.14634146,0.039566394,0.014092141,0.014634146,0.027642276,0.01897019,0.06937669,0.048780486,0.0200542,0.008130081,0.0032520324,0.0032520324,0.099186994,0.003794038,0.0010840108,0.0,0.0043360433,0.11165312,0.027642276,0.017886179,0.018428184,0.023306234,0.017886179,0.028184282,0.014092141,0.006504065,0.004878049,0.0043360433,0.01897019,0.0021680216,0.012466124,0.0010840108,0.0032520324,0.11273713,0.028726287,0.03197832,0.034146342,0.02710027,0.012466124,0.0200542,0.10894309,0.010298103,0.14146341,0.023306234,0.065582655,0.05582656,0.058536585,0.014634146,0.0021680216,0.01192412,0.0016260162,0.0027100272,0.01300813,0.0,0.0043360433,0.0054200543,0.0032520324,0.0,0.29051492,0.12574525,0.043360434,0.0043360433,0.0027100272,0.00596206,0.021680217,0.015718156,0.014092141,0.03685637,0.0027100272,0.017344173
witheiler,1420,45.22226,58.89816,41.10185,74.31667,7.888889,0.14225352,0.8464789,0.5246479,0.16197184,0.1,0.0528169,0.0063380282,0.024647888,0.01056338,0.0056338026,0.061971832,0.06549296,0.11197183,0.09647887,0.06478873,0.05422535,0.021830985,0.17887324,0.057746477,0.024647888,0.02112676,0.024647888,0.016197182,0.06056338,0.042957745,0.01690141,0.0014084507,0.0063380282,0.0042253523,0.1,0.0035211267,0.0014084507,0.007746479,0.007746479,0.10985915,0.01971831,0.021830985,0.023943663,0.028873239,0.011267605,0.03028169,0.023943663,0.011971831,0.007746479,0.0021126762,0.01971831,0.0063380282,0.0063380282,0.0007042253,0.007746479,0.06830986,0.021830985,0.014788732,0.0126760565,0.02112676,0.0049295775,0.03169014,0.122535214,0.011267605,0.12816902,0.013380282,0.06690141,0.05,0.013380282,0.013380282,0.0035211267,0.0070422534,0.0028169013,0.0,0.017605634,0.0035211267,0.0056338026,0.0056338026,0.0035211267,0.0,0.25704226,0.13732395,0.023239437,0.0021126762,0.0007042253,0.011971831,0.011971831,0.0014084507,0.016197182,0.037323944,0.0042253523,0.01056338
chrismorton,1061,94.71252,79.91198,46.97769,99.0,8.696721,0.16399623,0.8001885,0.43355325,0.07917059,0.04147031,0.008482563,0.010367578,0.01602262,0.0028275212,0.0037700282,0.037700284,0.07163054,0.1724788,0.05749293,0.03864279,0.034872763,0.012252592,0.13760602,0.062205467,0.016965127,0.014137606,0.016965127,0.024505183,0.08105561,0.07257304,0.0075400565,0.0018850141,0.00094250706,0.0018850141,0.09425071,0.0,0.0037700282,0.0018850141,0.009425071,0.08294062,0.021677662,0.02544769,0.0075400565,0.013195099,0.0075400565,0.01602262,0.023562677,0.015080113,0.0047125355,0.0018850141,0.011310085,0.0018850141,0.00094250706,0.0,0.0037700282,0.08671065,0.027332705,0.023562677,0.03204524,0.01602262,0.0037700282,0.016965127,0.10461828,0.011310085,0.16965127,0.021677662,0.105560794,0.046182845,0.04806786,0.017907634,0.00094250706,0.016965127,0.0,0.00094250706,0.024505183,0.0,0.018850142,0.009425071,0.0028275212,0.0,0.27049953,0.11687088,0.019792648,0.015080113,0.00094250706,0.009425071,0.03204524,0.009425071,0.01602262,0.02921772,0.011310085,0.010367578
ygsong,1354,87.65947,58.184414,47.86312,77.43181,8.515723,0.20088626,0.70088625,0.35302806,0.07385524,0.04209749,0.015509601,0.006646972,0.013293944,0.0,0.006646972,0.031757753,0.02732644,0.1366322,0.05096012,0.031019202,0.034711964,0.016248154,0.10192024,0.053914327,0.022156574,0.013293944,0.053175777,0.013293944,0.061299853,0.043574594,0.015509601,0.0022156574,0.005169867,0.0036927622,0.06794682,0.0073855245,0.0029542097,0.0022156574,0.0029542097,0.10487445,0.019202363,0.025849335,0.006646972,0.020679468,0.009601181,0.034711964,0.025110783,0.014771049,0.0044313148,0.0044313148,0.016986705,0.0014771048,0.0044313148,0.0,0.008124077,0.07902511,0.023633678,0.019940916,0.025110783,0.019202363,0.005169867,0.015509601,0.08567208,0.008124077,0.14401773,0.016248154,0.07016248,0.058345642,0.04579025,0.022895126,0.0073855245,0.02141802,0.0007385524,0.0014771048,0.022895126,0.0007385524,0.017725259,0.0044313148,0.0007385524,0.0,0.28655836,0.12629247,0.026587889,0.0036927622,0.0014771048,0.006646972,0.023633678,0.005169867,0.016248154,0.019940916,0.022895126,0.03397341
massimosgrelli,823,83.17252,65.59156,31.479143,96.224106,8.484536,0.22964764,0.7618469,0.4070474,0.08991495,0.040097207,0.014580802,0.0060753343,0.015795868,0.0,0.0036452005,0.04981774,0.05346294,0.13122721,0.07533415,0.040097207,0.037667073,0.012150669,0.14337789,0.041312274,0.013365735,0.024301337,0.029161604,0.014580802,0.07047388,0.059538275,0.010935602,0.0036452005,0.0012150669,0.0024301338,0.065613605,0.0036452005,0.0036452005,0.0024301338,0.0036452005,0.11421628,0.013365735,0.04252734,0.018226003,0.027946537,0.008505468,0.020656137,0.010935602,0.007290401,0.0012150669,0.0036452005,0.008505468,0.0,0.0060753343,0.0,0.0024301338,0.07776428,0.01944107,0.024301337,0.017010937,0.02673147,0.0024301338,0.013365735,0.09842041,0.010935602,0.1506683,0.027946537,0.07776428,0.04981774,0.06075334,0.010935602,0.0012150669,0.01944107,0.0012150669,0.0024301338,0.014580802,0.0,0.010935602,0.0024301338,0.0,0.0,0.29526123,0.14094776,0.027946537,0.009720535,0.0024301338,0.015795868,0.0060753343,0.0036452005,0.024301337,0.034021873,0.012150669,0.018226003
